temp_min,temp_max,wind_max,will_rain,thermo_profile,warmth_shift,required_warmth
-23,-19,5.709594554363978,1,1,0.0,18.0
1,5,12.517524911352735,0,-1,0.0,7.0
11,20,0.7054742108440898,0,-1,0.0,2.0
-24,-16,12.721185791807594,0,0,0.0,19.0
29,31,8.624474884325467,0,1,0.0,0.0
10,10,14.397393463901146,0,1,0.0,5.0
-5,5,5.9968258281272995,1,-1,0.0,7.0
-13,-13,3.6973328362201907,0,-1,0.0,14.0
-18,-12,0.09634674131298315,0,1,0.0,12.0
-22,-19,0.26879717059018426,1,-1,0.0,20.0
17,20,5.914139231328381,1,0,0.0,2.0
-16,-9,1.7369891625505607,0,-1,0.0,14.0
-18,-16,10.715219818103824,0,0,0.0,19.0
-13,-6,0.10989932805266445,0,1,0.0,12.0
19,23,14.422938562209358,0,0,0.0,2.0
-20,-10,14.290755930404499,0,1,0.0,13.0
20,26,8.121696715183248,1,0,0.0,2.0
-25,-20,4.033722212430243,0,0,0.0,18.0
-25,-20,7.750609041735685,0,0,0.0,18.0
-21,-15,8.586198003155605,1,-1,0.0,20.0
-1,7,7.297034260194792,1,0,0.0,6.0
6,11,9.700009127306366,1,0,0.0,4.0
8,10,5.979338017790359,1,-1,0.0,7.0
10,17,12.29648038935906,1,1,0.0,4.0
-4,-3,13.411881076661999,0,1,0.0,8.0
-6,-6,10.929721062554055,0,1,0.0,13.0
19,21,2.3326728659291804,0,1,0.0,0.0
-9,-1,2.568492124339951,0,1,0.0,7.0
-3,3,7.654429192140883,1,-1,0.0,10.0
13,19,0.8398468624690597,0,-1,0.0,2.0
26,35,3.471510951804409,0,1,0.0,0.0
4,13,4.2395401362453216,1,-1,0.0,5.0
-1,-1,2.1817175325407816,1,1,0.0,8.0
-20,-19,12.412244068451043,1,-1,0.0,21.0
9,17,12.482086006635546,0,1,0.0,3.0
18,23,6.560107702866469,1,0,0.0,2.0
-4,1,13.606519411470407,1,1,0.0,9.0
-4,-3,11.489421779696311,1,0,0.0,10.0
18,27,13.799817614777572,1,1,0.0,2.0
0,6,10.147233171209725,0,1,0.0,5.0
4,7,1.7390342032340766,0,1,0.0,4.0
5,6,2.2420739059279455,0,1,0.0,4.0
-1,-1,14.331548421570329,0,1,0.0,8.0
1,2,4.53142118784566,0,1,0.0,7.0
29,32,1.2383027218233074,0,0,0.0,1.0
12,15,3.381723893279507,0,0,0.0,3.0
29,32,13.29456424407823,1,1,0.0,2.0
22,30,8.426638972743856,0,0,0.0,1.0
35,35,6.443632217659894,1,-1,0.0,3.0
-14,-8,9.550132074345937,0,-1,0.0,14.0
3,4,6.552902824352883,1,-1,0.0,7.0
2,2,1.8054543404938517,1,1,0.0,8.0
-20,-17,4.598868208420305,0,-1,0.0,19.0
23,24,14.671988282125033,0,-1,0.0,3.0
-17,-16,14.672496093903838,0,-1,0.0,20.0
4,8,13.652242603917564,1,1,0.0,6.0
17,19,0.9789142548874186,1,0,0.0,2.0
-20,-18,11.963346320467654,0,1,0.0,18.0
-20,-14,5.444602981050749,1,0,0.0,14.0
24,33,7.295734774582257,1,1,0.0,1.0
26,30,1.1177587517317829,1,-1,0.0,3.0
-9,-6,10.028478839920721,0,0,0.0,14.0
-22,-17,5.09701213101178,1,-1,0.0,20.0
-2,4,9.33121371628594,0,0,0.0,5.0
12,13,1.2197438834652652,1,0,0.0,4.0
-7,-7,14.80434972920235,1,1,0.0,14.0
-5,1,2.51537528073768,1,1,0.0,8.0
28,30,11.92108343358292,0,-1,0.0,3.0
24,28,8.622742591168576,1,1,0.0,1.0
-22,-18,6.901513947014078,1,0,0.0,19.0
10,10,14.808066272172475,0,0,0.0,6.0
9,17,13.424053272832472,1,0,0.0,5.0
-13,-4,12.991159247776283,0,0,0.0,9.0
16,23,1.6002579396904952,0,-1,0.0,2.0
-3,0,14.743220720944505,1,-1,0.0,11.0
3,10,3.5458073893164683,1,-1,0.0,7.0
25,32,5.0947363676538195,1,0,0.0,2.0
-18,-12,7.398981614991491,1,0,0.0,14.0
-5,-1,5.374798879737555,0,-1,0.0,9.0
15,18,1.3517883964635846,1,0,0.0,4.0
10,10,8.408730984576998,0,0,0.0,5.0
16,17,14.339738563081998,0,0,0.0,4.0
-1,4,12.230341365949338,0,-1,0.0,7.0
13,18,12.39696898922334,0,1,0.0,3.0
20,30,8.733591696237031,0,-1,0.0,2.0
14,21,8.938082601110914,0,0,0.0,1.0
-14,-6,0.7636414451277912,0,1,0.0,12.0
8,12,3.8506628568851915,1,0,0.0,4.0
-3,-3,10.084165160758982,0,0,0.0,9.0
-10,-5,11.21111309608494,0,-1,0.0,15.0
-11,-1,3.3323013242239634,1,0,0.0,9.0
-12,-4,9.577435792660534,0,0,0.0,8.0
-19,-15,0.320671452860527,1,-1,0.0,20.0
-23,-13,8.21449700994439,1,1,0.0,13.0
33,35,13.632707547279228,1,1,0.0,2.0
22,28,2.0073461074073644,0,-1,0.0,2.0
-16,-12,9.969706445854314,0,-1,0.0,14.0
-18,-8,7.965236782379312,1,1,0.0,13.0
-13,-5,1.7845567279292958,0,1,0.0,12.0
6,15,11.881237333230855,0,-1,0.0,5.0
22,31,14.711816324239996,0,0,0.0,2.0
-1,1,12.259250223291994,1,0,0.0,10.0
0,4,14.88876491451339,0,-1,0.0,7.0
11,16,11.635515139251797,1,1,0.0,4.0
8,8,14.416949184844189,1,0,0.0,7.0
-20,-20,0.6939119115280568,1,0,0.0,19.0
31,32,3.7947775688964724,1,1,0.0,1.0
-29,-19,6.425524890928247,1,1,0.0,18.0
29,29,7.428520165027019,1,1,0.0,1.0
19,19,12.712185613314269,0,1,0.0,1.0
-10,-2,1.8746196723465975,0,0,0.0,8.0
-23,-14,13.352265949955555,1,0,0.0,15.0
7,17,2.148914662275563,1,-1,0.0,5.0
19,28,1.423678684081131,1,0,0.0,2.0
-21,-17,11.261306565491479,1,-1,0.0,21.0
2,9,0.6420018166394781,1,-1,0.0,7.0
26,27,5.465770111602245,1,1,0.0,1.0
7,14,6.713365404644546,1,0,0.0,4.0
-28,-19,1.5840647538094033,1,1,0.0,18.0
0,7,14.996802237420441,1,0,0.0,7.0
28,33,12.919214192438293,0,0,0.0,2.0
3,12,12.830396121355342,0,0,0.0,4.0
3,3,14.394400505976854,1,1,0.0,9.0
26,28,2.93459140270018,1,-1,0.0,3.0
6,12,6.105869930323652,0,1,0.0,2.0
-11,-10,7.554785557147902,0,-1,0.0,14.0
9,19,14.96441335214237,0,-1,0.0,3.0
-3,5,12.020160968305296,0,1,0.0,5.0
-24,-15,7.690783856651581,1,0,0.0,19.0
-2,4,14.148887338537094,0,1,0.0,5.0
30,30,13.285019528257722,1,0,0.0,3.0
26,27,2.9215453426610374,0,1,0.0,0.0
12,15,5.802951650126817,1,0,0.0,4.0
-21,-20,13.828674907588304,0,0,0.0,19.0
-2,4,4.863870499588996,1,0,0.0,6.0
7,14,13.656879955756422,0,-1,0.0,5.0
19,26,0.4834860014159881,0,-1,0.0,2.0
20,27,9.530601705036153,0,0,0.0,1.0
-25,-16,1.8022687722248043,1,0,0.0,19.0
29,30,11.202953386129941,1,0,0.0,3.0
8,14,11.96110277263686,0,0,0.0,4.0
13,17,1.665055752142266,0,-1,0.0,4.0
-12,-4,11.229977771620417,1,1,0.0,9.0
-5,4,6.006222759969702,1,1,0.0,5.0
15,19,8.747272810762833,1,0,0.0,2.0
-6,1,11.753423292727616,1,-1,0.0,11.0
20,21,6.942099055500132,1,0,0.0,2.0
-11,-2,2.0691707603427996,1,0,0.0,9.0
22,22,5.670131571684927,1,-1,0.0,3.0
3,3,12.8564631130575,1,0,0.0,10.0
21,24,7.52969050486497,0,-1,0.0,2.0
-25,-15,11.242011072646294,1,1,0.0,19.0
-10,-1,10.63433080010393,0,1,0.0,8.0
-20,-10,6.815533193457811,1,0,0.0,14.0
1,11,9.843116121876177,1,-1,0.0,5.0
2,5,14.316036923436691,1,-1,0.0,8.0
26,34,0.2439100681389733,1,1,0.0,1.0
-9,-4,11.23402001770633,1,0,0.0,10.0
6,11,2.265236994347707,1,-1,0.0,5.0
24,24,14.495989833483318,1,1,0.0,2.0
-19,-10,12.709911853774939,0,1,0.0,13.0
35,35,5.3191754970545695,0,-1,0.0,2.0
-4,3,7.585834226699407,1,-1,0.0,10.0
21,31,2.3833009979053195,1,1,0.0,1.0
8,17,0.9374384339778546,1,0,0.0,4.0
32,35,14.732033159234746,0,1,0.0,1.0
14,18,4.924138840535781,1,0,0.0,4.0
6,16,7.682653203621287,0,-1,0.0,4.0
14,23,5.322868015145936,1,1,0.0,1.0
-14,-13,11.704436018303152,1,0,0.0,15.0
-17,-12,4.655469690650548,1,-1,0.0,15.0
-12,-4,4.752133698249746,1,-1,0.0,10.0
-24,-17,13.757654746239512,1,-1,0.0,21.0
-5,-3,9.193354739218979,1,0,0.0,9.0
-4,2,1.262981280520869,0,-1,0.0,9.0
9,18,0.3582768062067815,1,0,0.0,4.0
11,17,9.926815120152952,1,1,0.0,3.0
-3,4,1.1106660607991259,0,0,0.0,5.0
27,34,12.17551829143508,1,1,0.0,2.0
27,28,1.6629844196963712,0,0,0.0,1.0
12,19,12.821280531981005,1,-1,0.0,4.0
24,34,13.789746500434719,1,-1,0.0,4.0
25,35,9.13925064683298,1,0,0.0,2.0
-20,-15,1.7669354125413406,1,-1,0.0,20.0
27,28,10.799176545840805,0,-1,0.0,3.0
28,30,1.0570113117128814,0,-1,0.0,2.0
-8,-4,10.581035673028406,0,1,0.0,8.0
-7,-4,4.044398940285639,0,0,0.0,8.0
10,19,11.644343879932231,0,1,0.0,1.0
-2,1,12.433560726131375,0,-1,0.0,10.0
8,13,1.34118903892393,1,1,0.0,3.0
1,5,8.99466176920313,0,0,0.0,5.0
-22,-14,10.166834172011749,1,-1,0.0,16.0
-4,5,2.7771885048743403,0,1,0.0,4.0
-24,-18,9.075179261767003,0,0,0.0,18.0
-16,-16,0.14589571239075727,1,0,0.0,19.0
-5,-2,5.642114166634066,1,-1,0.0,10.0
26,26,2.1864858632877398,1,1,0.0,1.0
20,23,7.268071641333632,0,0,0.0,1.0
21,30,5.147190455563246,0,1,0.0,0.0
9,10,14.73118263350845,0,0,0.0,6.0
-21,-15,6.305123463715493,0,-1,0.0,19.0
13,19,1.6712851689906238,0,1,0.0,0.0
-20,-15,7.546533154658327,0,1,0.0,17.0
23,31,14.945324409788597,0,0,0.0,2.0
16,24,10.58857683735067,0,-1,0.0,3.0
-5,-4,9.277038431978866,0,-1,0.0,9.0
17,17,5.90511517131375,1,0,0.0,4.0
-16,-13,14.824981857041966,1,-1,0.0,16.0
27,29,6.903652997870036,0,-1,0.0,2.0
-17,-11,0.8510917162249693,1,-1,0.0,15.0
-12,-6,10.469245627265447,0,-1,0.0,15.0
2,12,5.324678834895476,1,-1,0.0,5.0
21,31,14.509861537060566,1,0,0.0,3.0
-17,-8,3.982921796106403,1,-1,0.0,15.0
7,16,0.3934390036443103,0,-1,0.0,4.0
19,22,6.2129846779969355,0,0,0.0,1.0
-10,-2,3.9330401940245867,1,0,0.0,9.0
-17,-11,0.8212393386108929,0,-1,0.0,14.0
24,27,9.440196920205782,0,0,0.0,1.0
8,15,5.62707652691007,0,0,0.0,3.0
-9,-9,2.755253955201859,0,0,0.0,13.0
15,15,2.6772898309085216,1,-1,0.0,5.0
-7,3,0.7686364037520055,0,0,0.0,8.0
25,27,7.709217174844455,1,-1,0.0,3.0
7,11,7.374458209485136,1,0,0.0,4.0
-1,2,2.183767963237204,1,1,0.0,8.0
16,21,4.411131875822123,1,1,0.0,1.0
-22,-17,5.610841387869652,1,-1,0.0,20.0
-1,6,8.154896352874545,1,1,0.0,5.0
8,15,7.614850322767629,1,0,0.0,4.0
5,7,12.923152334021795,0,1,0.0,5.0
0,3,2.1947974619686232,1,-1,0.0,10.0
28,35,8.141937488340751,0,0,0.0,1.0
6,16,10.98798050281942,1,1,0.0,4.0
12,19,12.11363358437578,1,0,0.0,3.0
-8,-2,11.970375595259705,0,0,0.0,9.0
-12,-6,12.716688741036434,0,0,0.0,14.0
22,25,2.3672761886412164,1,-1,0.0,3.0
-18,-18,9.803921590929031,1,-1,0.0,20.0
-7,-1,2.6437874348362493,0,1,0.0,7.0
-6,0,7.252170884666205,0,-1,0.0,9.0
4,12,14.795062253906531,1,1,0.0,4.0
-2,0,9.123607989391616,1,-1,0.0,10.0
15,16,2.84669102909783,1,-1,0.0,5.0
-23,-14,13.688570682266759,0,-1,0.0,15.0
17,20,13.279500858734785,0,-1,0.0,3.0
21,30,7.749877565005291,0,1,0.0,0.0
-19,-9,5.414528282807799,0,-1,0.0,14.0
6,11,6.475989288892555,1,0,0.0,4.0
22,31,3.3981163274946224,0,0,0.0,1.0
-26,-18,12.422965012920745,1,0,0.0,20.0
-12,-4,1.540658163054542,1,-1,0.0,10.0
8,13,9.14939942930175,0,1,0.0,2.0
3,12,13.235654769118964,1,0,0.0,5.0
6,16,13.933003012860242,0,1,0.0,3.0
-20,-19,3.1366281296383285,0,1,0.0,17.0
-17,-17,8.197495374060003,0,1,0.0,17.0
18,28,3.1986013238016215,1,1,0.0,1.0
17,22,3.1614773186719427,0,-1,0.0,2.0
28,31,14.945179133530509,0,0,0.0,2.0
-17,-13,8.099766096482396,0,-1,0.0,14.0
19,26,5.526141403059051,1,0,0.0,2.0
25,31,9.008094224853846,0,-1,0.0,2.0
19,24,14.185746264077808,1,-1,0.0,4.0
-14,-8,8.185905006523033,1,-1,0.0,15.0
-15,-8,12.205775365414123,1,0,0.0,15.0
17,23,13.489919798401969,1,1,0.0,2.0
-24,-15,6.39339854682226,0,0,0.0,18.0
14,18,7.409721205136849,0,-1,0.0,4.0
-17,-10,6.622126869214611,0,-1,0.0,14.0
26,26,1.2721641164314879,1,0,0.0,2.0
-30,-20,9.32261967332247,1,0,0.0,19.0
12,16,12.610358169549688,1,0,0.0,5.0
-13,-5,9.032753277181916,1,1,0.0,13.0
5,12,5.356890984480861,1,-1,0.0,5.0
-8,-5,13.658833666886661,1,0,0.0,15.0
-20,-14,10.470956727605213,0,0,0.0,14.0
23,33,5.837569717556085,1,0,0.0,2.0
-5,5,13.406049967306622,0,-1,0.0,7.0
8,17,11.49567095210096,1,0,0.0,5.0
31,33,0.9089962989665484,1,1,0.0,1.0
4,8,2.7778521549225763,1,0,0.0,6.0
-21,-15,12.261295223760438,1,-1,0.0,21.0
6,9,13.151142341357323,0,1,0.0,5.0
24,34,14.515280175044106,1,1,0.0,2.0
24,24,3.4352897444779784,0,0,0.0,1.0
0,3,8.363280567994911,1,0,0.0,9.0
17,24,4.564938464092222,1,1,0.0,1.0
17,20,10.883748762669072,0,1,0.0,1.0
2,9,8.427510892589238,1,1,0.0,5.0
16,19,9.749102022000756,1,0,0.0,2.0
16,17,3.0378911452550854,1,1,0.0,3.0
32,34,1.1333611043104985,0,1,0.0,0.0
-5,3,5.021483737295928,1,0,0.0,9.0
14,24,5.043943998656312,0,0,0.0,1.0
-28,-18,14.674442703714934,1,0,0.0,20.0
2,10,9.945797198787341,0,1,0.0,4.0
3,6,9.305526603563921,1,1,0.0,5.0
21,26,10.59862911680109,0,0,0.0,2.0
29,35,12.711350942149867,1,-1,0.0,4.0
10,11,13.538269259554522,1,0,0.0,5.0
24,28,1.8224877861228745,1,-1,0.0,3.0
27,27,13.744077561651642,0,1,0.0,1.0
10,17,2.116951430999274,1,1,0.0,3.0
-17,-16,5.672646805177982,1,-1,0.0,20.0
23,23,13.999320182942853,0,0,0.0,2.0
-3,5,11.827131637496267,1,-1,0.0,8.0
-17,-13,7.036141315126353,0,0,0.0,13.0
-8,-8,13.67193671993662,0,1,0.0,13.0
1,5,2.007894037137599,0,0,0.0,5.0
-18,-17,5.37520193297342,1,-1,0.0,20.0
11,18,2.5863609225500217,1,0,0.0,4.0
-10,-1,6.717347286559809,1,0,0.0,9.0
19,28,11.873171275885197,0,-1,0.0,3.0
-25,-18,2.874848398499625,0,0,0.0,18.0
2,3,2.935740151848687,0,-1,0.0,9.0
32,34,1.2346031839456701,1,-1,0.0,3.0
-7,-5,3.872131340189271,1,0,0.0,14.0
13,22,13.978454815167154,0,-1,0.0,3.0
6,7,7.806880529379424,0,0,0.0,5.0
-13,-11,0.599185801204889,0,-1,0.0,14.0
-14,-7,9.87124898787831,1,-1,0.0,15.0
-28,-19,13.303774054210583,1,0,0.0,20.0
17,17,12.821706451648993,1,-1,0.0,6.0
23,23,8.668802693065462,1,1,0.0,1.0
11,20,8.200261307443979,0,-1,0.0,2.0
18,18,1.190204573323843,0,0,0.0,3.0
-16,-14,3.4413036352205424,1,0,0.0,14.0
10,15,4.412635473742739,0,-1,0.0,4.0
-24,-16,5.789681479235068,1,-1,0.0,20.0
24,31,3.6795155189068125,1,1,0.0,1.0
34,34,9.0629045470764,0,-1,0.0,2.0
-21,-20,0.9936280546810761,1,-1,0.0,20.0
10,19,5.784535333812843,1,0,0.0,2.0
13,14,2.21399408716829,1,1,0.0,3.0
21,25,0.11701974319487773,1,-1,0.0,3.0
32,34,4.505339030226321,1,0,0.0,2.0
-7,-6,8.441016379827284,0,-1,0.0,14.0
13,22,1.5081796441515998,0,-1,0.0,2.0
-7,-7,3.3747846434881463,0,0,0.0,13.0
-9,-4,11.270745008803308,1,0,0.0,10.0
31,33,2.9790426778801917,1,-1,0.0,3.0
-27,-18,1.5849731592820722,1,-1,0.0,20.0
-2,1,8.155469057224508,1,-1,0.0,10.0
9,17,10.316636184815266,0,0,0.0,4.0
5,7,0.5260961786781754,0,-1,0.0,6.0
17,22,11.79290061354391,0,1,0.0,1.0
8,11,3.7852328233275383,0,0,0.0,3.0
7,10,14.9316772024278,0,0,0.0,6.0
-5,0,2.6861877502806797,0,-1,0.0,9.0
-10,-10,7.1325859488973435,1,-1,0.0,15.0
-20,-19,4.380516108261167,1,1,0.0,18.0
-14,-11,12.368055330675443,0,-1,0.0,15.0
-22,-15,9.132258566819495,0,0,0.0,18.0
27,34,5.488094558217434,0,1,0.0,0.0
23,29,12.246678644094473,0,0,0.0,2.0
20,21,1.868167339918556,1,1,0.0,1.0
-9,-7,13.37605714347181,1,1,0.0,14.0
-19,-12,0.7840335294412337,1,1,0.0,13.0
-24,-19,13.368027970858156,0,0,0.0,19.0
-14,-7,3.9430415943395496,0,-1,0.0,14.0
26,29,11.456636837191386,1,0,0.0,3.0
-20,-15,1.067405943125973,0,0,0.0,18.0
30,30,13.315891369338793,0,0,0.0,2.0
-26,-16,1.389420935081891,1,1,0.0,18.0
5,7,7.886862937442615,0,0,0.0,5.0
-20,-20,9.749774679310097,1,0,0.0,19.0
-2,3,1.3039006236575164,1,1,0.0,8.0
0,0,7.859550641267306,1,-1,0.0,10.0
24,33,9.1188466843067,1,-1,0.0,3.0
-26,-17,9.392287188287993,0,-1,0.0,19.0
-5,5,9.85585777460999,0,-1,0.0,6.0
-18,-14,13.328734633100744,1,1,0.0,14.0
-13,-12,10.03664625334173,0,0,0.0,14.0
26,35,5.684340951845924,0,-1,0.0,2.0
-15,-7,1.6589726856277598,1,-1,0.0,15.0
10,17,13.250901737135845,1,-1,0.0,6.0
25,34,12.327393514466863,0,1,0.0,1.0
17,18,6.327645780546334,0,1,0.0,2.0
10,14,1.606425861511438,1,-1,0.0,5.0
30,32,12.343160974198916,0,0,0.0,2.0
-15,-10,11.777614547182026,0,-1,0.0,15.0
-18,-18,7.278849454273639,1,1,0.0,18.0
13,15,4.4401674191201925,0,-1,0.0,4.0
30,35,14.731590819649515,0,1,0.0,1.0
1,8,6.378979217932217,1,0,0.0,6.0
-3,0,3.528724147389081,0,-1,0.0,9.0
-9,-4,9.423117710867487,0,-1,0.0,9.0
-6,-5,14.605370933945538,1,1,0.0,14.0
-27,-20,8.657087089585024,0,1,0.0,17.0
-28,-18,11.796046140428034,1,-1,0.0,21.0
28,28,0.6504852325627902,0,1,0.0,0.0
-16,-7,14.43699319177994,0,-1,0.0,15.0
-10,-5,10.82373826652386,0,-1,0.0,15.0
-12,-4,1.7573258904065103,0,1,0.0,7.0
6,10,13.191171257162122,0,1,0.0,5.0
-6,-6,1.3019271373577401,0,-1,0.0,14.0
11,20,2.9788087304724438,1,-1,0.0,3.0
19,22,14.132792179744182,0,0,0.0,2.0
18,26,7.355776547374752,1,0,0.0,2.0
12,20,6.725082102657131,0,1,0.0,0.0
14,22,12.140609527146095,1,-1,0.0,4.0
23,23,13.853977357122334,0,-1,0.0,3.0
25,31,7.377118845868702,1,1,0.0,1.0
18,21,6.151264032558156,0,0,0.0,1.0
15,23,4.808707202936046,0,1,0.0,0.0
-23,-14,0.21228770888927273,0,0,0.0,13.0
23,29,14.629910942923008,1,-1,0.0,4.0
4,12,4.567581301130435,0,-1,0.0,4.0
-21,-17,2.793277666851577,0,1,0.0,17.0
-11,-7,14.929785360445711,0,0,0.0,14.0
-15,-11,13.482955553048846,0,0,0.0,14.0
24,30,9.316076191999125,1,-1,0.0,3.0
1,11,13.239461603350215,0,1,0.0,3.0
-14,-11,13.677860919564935,1,0,0.0,15.0
-17,-10,6.256693035531713,0,1,0.0,12.0
-10,-1,7.436653369064708,0,1,0.0,7.0
24,24,8.538213719910587,0,1,0.0,0.0
-3,0,3.711669016415118,1,-1,0.0,10.0
14,15,11.004603909050225,1,0,0.0,5.0
-27,-18,5.668512676535379,1,-1,0.0,20.0
-25,-17,12.828322665164478,1,0,0.0,20.0
-21,-19,3.3752741889140383,1,0,0.0,19.0
-8,-8,6.097960177235653,0,-1,0.0,14.0
28,32,5.355101647622061,1,0,0.0,2.0
-4,0,5.164793371321312,0,-1,0.0,9.0
-17,-7,8.537414369788282,0,-1,0.0,14.0
27,30,0.3676175293569345,0,-1,0.0,2.0
8,15,11.92928415211516,0,0,0.0,4.0
-7,-3,4.604473020784424,0,0,0.0,8.0
16,17,0.20618924620240286,1,-1,0.0,5.0
8,14,0.11604736220853729,1,1,0.0,3.0
-16,-6,6.549301429128925,1,1,0.0,13.0
-19,-13,4.525221261629841,1,-1,0.0,15.0
9,9,13.316307895662073,1,-1,0.0,8.0
-10,-9,3.285240045916299,0,1,0.0,12.0
10,15,9.421657920903149,0,0,0.0,3.0
24,29,2.973060651830442,1,-1,0.0,3.0
17,27,4.93852699468346,1,0,0.0,2.0
29,33,9.500636567999164,0,1,0.0,0.0
-7,0,3.0605603613930015,1,-1,0.0,10.0
20,22,2.4466207769742256,1,1,0.0,1.0
9,15,10.828672229732007,1,1,0.0,4.0
19,20,9.46966991392907,1,-1,0.0,3.0
1,8,10.32736753178786,1,0,0.0,7.0
24,32,0.5954670209945578,1,0,0.0,2.0
-21,-18,1.0120515038597837,1,1,0.0,18.0
19,22,2.6143248216833657,1,-1,0.0,3.0
8,9,3.6749789732000036,0,0,0.0,5.0
-20,-20,14.255367083281289,1,0,0.0,20.0
12,15,14.00891771079298,0,0,0.0,4.0
20,28,7.3313029287476,1,-1,0.0,3.0
-3,5,7.632692310474419,0,-1,0.0,6.0
-18,-10,10.485809927984482,0,0,0.0,14.0
-23,-16,7.346078930686372,0,-1,0.0,19.0
30,33,11.001636467865557,1,1,0.0,2.0
9,19,10.754629393051712,0,-1,0.0,3.0
10,16,5.748588546262113,0,1,0.0,2.0
-14,-12,1.7852307232154012,0,1,0.0,12.0
22,25,14.68473484119999,0,0,0.0,2.0
-11,-6,2.4428864693122017,1,0,0.0,14.0
18,18,1.9490841939602854,1,0,0.0,4.0
-19,-17,1.854242808804703,0,1,0.0,17.0
10,13,4.39549886066199,1,1,0.0,3.0
-5,1,3.8279827233306793,1,0,0.0,9.0
12,14,10.219662718378448,1,1,0.0,4.0
-26,-19,5.815593375463338,1,-1,0.0,20.0
-4,6,5.825790513409358,0,1,0.0,4.0
-29,-20,6.291224964206655,0,0,0.0,18.0
-19,-14,7.567795799879435,0,-1,0.0,14.0
23,32,0.8609668384251024,1,0,0.0,2.0
4,7,2.6818864476370385,0,0,0.0,5.0
15,18,13.866538059839115,1,0,0.0,5.0
-19,-19,0.03339528703757699,1,1,0.0,18.0
-20,-16,3.858530678722464,0,1,0.0,17.0
-11,-2,12.868968078649305,1,-1,0.0,11.0
-22,-15,4.5994662500868735,0,1,0.0,17.0
25,28,8.732302147583129,0,1,0.0,0.0
15,15,11.940217439360284,1,-1,0.0,6.0
13,19,0.8034112845635627,1,1,0.0,1.0
-21,-14,12.78056538328577,1,0,0.0,15.0
-24,-14,2.501575789201001,1,1,0.0,13.0
17,19,4.159361094244872,0,-1,0.0,2.0
0,4,12.645360797878737,1,-1,0.0,8.0
-25,-19,14.930933606616598,0,1,0.0,18.0
-14,-10,9.784380808062185,0,0,0.0,13.0
8,8,5.446147467014333,1,1,0.0,5.0
-14,-11,12.266329523507487,0,-1,0.0,15.0
22,28,10.645250283860696,0,-1,0.0,3.0
-5,-5,14.82901778854695,1,-1,0.0,16.0
4,9,0.18973089518991848,0,1,0.0,4.0
20,30,12.2978361932872,0,1,0.0,1.0
-16,-14,0.6244029959881481,1,-1,0.0,15.0
26,32,1.9084029865556784,0,1,0.0,0.0
-24,-18,1.7746384445572243,1,0,0.0,19.0
-20,-17,11.7918564077082,1,-1,0.0,21.0
1,10,10.01527020261053,0,0,0.0,6.0
13,21,3.2837803799953407,0,1,0.0,0.0
-1,1,7.577464650245133,1,-1,0.0,10.0
22,25,12.241390395132356,0,0,0.0,2.0
17,24,1.9160418885739965,0,1,0.0,0.0
31,34,8.068227106212376,0,-1,0.0,2.0
2,3,7.946692759565888,1,1,0.0,8.0
23,30,11.655642561234027,1,0,0.0,3.0
-23,-15,10.323183857610088,1,-1,0.0,21.0
31,35,1.9636788958616547,1,-1,0.0,3.0
17,20,10.659878863825396,1,0,0.0,3.0
-18,-12,8.947158599665904,1,1,0.0,13.0
22,30,14.32232139080162,1,0,0.0,3.0
-22,-13,5.602624492998008,0,-1,0.0,14.0
4,14,5.045542372212246,0,-1,0.0,4.0
-23,-14,0.08085467467569829,1,0,0.0,14.0
3,10,11.812411359167541,0,1,0.0,5.0
13,13,5.33374224788768,0,0,0.0,3.0
17,17,12.261127669983201,1,0,0.0,5.0
-15,-10,13.771454271205126,1,0,0.0,15.0
13,21,7.621143795172397,0,1,0.0,0.0
-5,-1,9.28392818636914,0,-1,0.0,9.0
-18,-15,8.27865402355606,1,-1,0.0,20.0
-5,5,9.71853720117763,0,1,0.0,4.0
2,9,12.519769831954932,0,-1,0.0,7.0
-21,-11,12.668025800407996,1,-1,0.0,16.0
21,29,12.12702704548331,0,1,0.0,1.0
17,19,11.753975825224963,0,1,0.0,1.0
12,20,1.611548693441418,1,-1,0.0,3.0
-15,-9,8.253719636639406,1,-1,0.0,15.0
23,32,12.580127646374368,1,1,0.0,2.0
-18,-11,0.40573154020335733,0,0,0.0,13.0
-9,-3,7.7827456355637965,1,1,0.0,8.0
6,16,3.612987805153451,0,1,0.0,2.0
-24,-17,11.139413927802893,1,0,0.0,20.0
-22,-15,6.200563960617842,1,1,0.0,18.0
-13,-9,14.015940542208577,1,1,0.0,14.0
15,19,5.590409292510127,0,-1,0.0,2.0
8,15,0.867793234487278,0,-1,0.0,4.0
-7,-2,14.848983407546932,1,-1,0.0,11.0
0,9,9.755619046987928,1,-1,0.0,7.0
-1,2,3.5330653481675194,1,0,0.0,9.0
-3,-1,5.467485608703858,0,0,0.0,8.0
34,34,12.905357674780891,1,1,0.0,2.0
-15,-6,4.46550088275057,0,1,0.0,12.0
-7,-5,11.247038685759954,0,1,0.0,13.0
3,8,13.065870081439265,1,-1,0.0,8.0
10,10,7.266497923912824,1,1,0.0,5.0
22,25,8.995197386762117,1,-1,0.0,3.0
29,31,0.7752236244624888,0,-1,0.0,2.0
5,9,10.886884943705006,0,-1,0.0,7.0
-18,-13,5.130655054162654,0,0,0.0,13.0
